begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
23192;23207;18;13;arme unde rîche;# unbestimmt (multi);null;0;0;1;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":4,""start"":23188,""end"":23188}]";"[{""endOffset"":19,""startOffset"":4,""start"":""\/div[841]"",""end"":""\/div[841]""}]";231943207
23314;23329;18;13;diu tavelrunder;Die Tafelrunde;null;0;0;1;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":10,""start"":23304,""end"":23304}]";"[{""endOffset"":25,""startOffset"":10,""start"":""\/div[845]"",""end"":""\/div[845]""}]";233163329
23540;23553;18;13;die küneginne;Ginovêr;null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":7,""start"":23533,""end"":23533}]";"[{""endOffset"":20,""startOffset"":7,""start"":""\/div[853]"",""end"":""\/div[853]""}]";235423553
23615;23626;18;13;al der diet;Artushof;null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":32,""startOffset"":21,""start"":23594,""end"":23594}]";"[{""endOffset"":32,""startOffset"":21,""start"":""\/div[855]"",""end"":""\/div[855]""}]";236173626
23632;23638;18;13;rîtern;# unbestimmt (multi);null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":4,""start"":""23628"",""end"":""23628""}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[856]"",""end"":""\/div[856]""}]";236343638
23647;23654;18;13;vrouwen;# unbestimmt (multi);null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":19,""start"":23628,""end"":23628}]";"[{""endOffset"":26,""startOffset"":19,""start"":""\/div[856]"",""end"":""\/div[856]""}]";236493654
23734;23740;18;13;Gâwâns;Gâwân;null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":23734,""end"":23734}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[860]"",""end"":""\/div[860]""}]";237363740
23795;23800;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":23795,""end"":23795}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[862]"",""end"":""\/div[862]""}]";237973800
23826;23837;18;13;den knappen;# unbestimmt (einzel);null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":23826,""end"":23826}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[863]"",""end"":""\/div[863]""}]";238283837
23955;23970;18;13;der künec Artûs;Artûs;null;0;0;0;R_ZAU;654;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":8,""start"":23947,""end"":23947}]";"[{""endOffset"":23,""startOffset"":8,""start"":""\/div[867]"",""end"":""\/div[867]""}]";239573970
23975;23978;18;13;her;Artushof;null;0;0;0;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":23971,""end"":23971}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[869]"",""end"":""\/div[869]""}]";239773978
24025;24030;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":24025,""end"":24025}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[871]"",""end"":""\/div[871]""}]";240274030
24108;24131;18;13;manec rîter unde vrouwe;# unbestimmt (multi);null;0;0;0;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":0,""start"":24108,""end"":24108}]";"[{""endOffset"":23,""startOffset"":0,""start"":""\/div[874]"",""end"":""\/div[874]""}]";241104131
24205;24211;18;13;Arnîve;Arnîve;null;0;0;0;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":10,""start"":""24195"",""end"":""24195""}]";"[{""endOffset"":16,""startOffset"":10,""start"":""\/div[877]"",""end"":""\/div[877]""}]";242074211
24248;24253;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":24248,""end"":24248}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[879]"",""end"":""\/div[879]""}]";242504253
24261;24272;18;13;zer künegîn;Arnîve;null;0;0;0;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":13,""start"":24248,""end"":24248}]";"[{""endOffset"":24,""startOffset"":13,""start"":""\/div[879]"",""end"":""\/div[879]""}]";242634272
24278;24295;18;13;liebiu vrouwe mîn;Arnîve;null;0;0;1;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":5,""start"":24273,""end"":24273}]";"[{""endOffset"":22,""startOffset"":5,""start"":""\/div[880]"",""end"":""\/div[880]""}]";242804295
24507;24525;18;13;diu edele herzogin;Orgelûse;null;0;0;1;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":8,""start"":24499,""end"":24499}]";"[{""endOffset"":26,""startOffset"":8,""start"":""\/div[888]"",""end"":""\/div[888]""}]";245094525
24745;24761;18;13;saeldehaftez wîp;Arnîve;null;0;0;1;R_ZAU;655;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":13,""start"":""24732"",""end"":""24732""}]";"[{""endOffset"":29,""startOffset"":13,""start"":""\/div[896]"",""end"":""\/div[896]""}]";247474761
24827;24845;18;13;der wîse Clinschor;Clinschor;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":0,""start"":24827,""end"":24827}]";"[{""endOffset"":18,""startOffset"":0,""start"":""\/div[900]"",""end"":""\/div[900]""}]";248294845
24893;24913;18;13;Diu herzenlîche wîse;Arnîve;null;0;0;0;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":""24893"",""end"":""24893""}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[902]"",""end"":""\/div[902]""}]";248954913
24975;24980;18;13;hêrre;Gâwân;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":8,""start"":24967,""end"":24967}]";"[{""endOffset"":13,""startOffset"":8,""start"":""\/div[905]"",""end"":""\/div[905]""}]";249774980
25154;25159;18;13;hêrre;Gâwân;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":25154,""end"":25154}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[911]"",""end"":""\/div[911]""}]";251565159
25193;25206;18;13;maneger diete;# unbestimmt (multi);null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":8,""start"":""25185"",""end"":""25185""}]";"[{""endOffset"":21,""startOffset"":8,""start"":""\/div[912]"",""end"":""\/div[912]""}]";251955206
25254;25267;18;13;des nâchkomen;# unbestimmt (multi);null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":4,""start"":""25250"",""end"":""25250""}]";"[{""endOffset"":17,""startOffset"":4,""start"":""\/div[914]"",""end"":""\/div[914]""}]";252565267
25320;25336;18;13;Nâpels Virgilîus;Virgilîus;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":25336,""startOffset"":25320,""start"":0,""end"":0}]";"[{""endOffset"":20,""startOffset"":4,""start"":""\/div[916]"",""end"":""\/div[916]""}]";253225336
25338;25356;18;13;Clinschor des neve;Clinschor;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":0,""start"":25338,""end"":25338}]";"[{""endOffset"":18,""startOffset"":0,""start"":""\/div[917]"",""end"":""\/div[917]""}]";253405356
25541;25555;18;13;ein künec wert;Ibert;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":12,""start"":25529,""end"":25529}]";"[{""endOffset"":26,""startOffset"":12,""start"":""\/div[924]"",""end"":""\/div[924]""}]";255435555
25574;25579;18;13;Ibert;Ibert;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":17,""start"":25557,""end"":25557}]";"[{""endOffset"":22,""startOffset"":17,""start"":""\/div[925]"",""end"":""\/div[925]""}]";255765579
25581;25586;18;13;Iblis;Iblis;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":25581,""end"":25581}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[926]"",""end"":""\/div[926]""}]";255835586
25592;25599;18;13;sîn wîp;Iblis;null;0;0;1;R_ZAU;656;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":11,""start"":25581,""end"":25581}]";"[{""endOffset"":18,""startOffset"":11,""start"":""\/div[926]"",""end"":""\/div[926]""}]";255945599
25729;25738;18;13;der künec;Ibert;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":25720,""end"":25720}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[932]"",""end"":""\/div[932]""}]";257315738
25927;25936;18;13;Clinschor;Clinschor;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":5,""start"":25922,""end"":25922}]";"[{""endOffset"":14,""startOffset"":5,""start"":""\/div[939]"",""end"":""\/div[939]""}]";259295936
25975;25981;18;13;Gâwâne;Gâwân;null;0;0;0;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":4,""start"":25971,""end"":25971}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[941]"",""end"":""\/div[941]""}]";259775981
26087;26096;18;13;der künec;Ibert;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":26087,""end"":26087}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[946]"",""end"":""\/div[946]""}]";260896096
26100;26110;18;13;sînem wîbe;Iblis;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":13,""start"":26087,""end"":26087}]";"[{""endOffset"":23,""startOffset"":13,""start"":""\/div[946]"",""end"":""\/div[946]""}]";261026110
26120;26129;18;13;Clinschor;Clinschor;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":26120,""end"":26120}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[947]"",""end"":""\/div[947]""}]";261226129
26207;26214;18;13;küneges;Ibert;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":12,""start"":""26195"",""end"":""26195""}]";"[{""endOffset"":19,""startOffset"":12,""start"":""\/div[950]"",""end"":""\/div[950]""}]";262096214
26264;26272;18;13;den wirt;Ibert;null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":10,""start"":26254,""end"":26254}]";"[{""endOffset"":18,""startOffset"":10,""start"":""\/div[952]"",""end"":""\/div[952]""}]";262666272
26380;26389;18;13;vil liute;# unbestimmt (multi);null;0;0;1;R_ZAU;657;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":8,""start"":26372,""end"":26372}]";"[{""endOffset"":17,""startOffset"":8,""start"":""\/div[956]"",""end"":""\/div[956]""}]";263826389
26767;26776;18;13;ein künec der hiez Irôt;Irôt;null;0;0;1;R_ZAU;658;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""26767"",""end"":""26767""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[970]"",""end"":""\/div[970]""}]";267696776
26786;26790;18;13;Irôt;Irôt;null;0;0;1;R_ZAU;658;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":19,""start"":""26767"",""end"":""26767""}]";"[{""endOffset"":23,""startOffset"":19,""start"":""\/div[970]"",""end"":""\/div[970]""}]";267886790
26916;26925;18;13;Clinschor;Clinschor;null;0;0;1;R_ZAU;658;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":26916,""end"":26916}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[976]"",""end"":""\/div[976]""}]";269186925
27013;27022;18;13;Clinschor;Clinschor;null;0;0;1;R_ZAU;658;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":27013,""end"":27013}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[980]"",""end"":""\/div[980]""}]";270157022
27320;27323;18;13;got;Gott;null;0;0;1;R_ZAU;658;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":13,""start"":27307,""end"":27307}]";"[{""endOffset"":16,""startOffset"":13,""start"":""\/div[991]"",""end"":""\/div[991]""}]";273227323
27340;27343;18;13;hêr;Gâwân;null;0;0;1;R_ZAU;659;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":27340,""end"":27340}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[993]"",""end"":""\/div[993]""}]";273427343
27730;27755;18;13;manc heiden unde heidenîn;# unbestimmt (multi);null;0;0;1;R_ZAU;659;null;"[""PER"",""WVL""]";"[{""endOffset"":25,""startOffset"":0,""start"":""27730"",""end"":""27730""}]";"[{""endOffset"":25,""startOffset"":0,""start"":""\/div[1007]"",""end"":""\/div[1007]""}]";277327755
27793;27801;18;13;daz volc;# unbestimmt (multi);null;0;0;1;R_ZAU;659;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":7,""start"":27786,""end"":27786}]";"[{""endOffset"":15,""startOffset"":7,""start"":""\/div[1009]"",""end"":""\/div[1009]""}]";277957801
28614;28624;18;13;mîn tohter;Sangîve;null;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":11,""start"":28603,""end"":28603}]";"[{""endOffset"":21,""startOffset"":11,""start"":""\/div[1036]"",""end"":""\/div[1036]""}]";286168624
28645;28659;18;13;vürsten;# unbestimmt (multi);null;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":14,""start"":""28631"",""end"":""28631""}]";"[{""endOffset"":28,""startOffset"":14,""start"":""\/div[1037]"",""end"":""\/div[1037]""}]";286478659
28687;28690;18;13;hêr;Gâwân;null;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":28687,""end"":28687}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1039]"",""end"":""\/div[1039]""}]";286898690
28796;28824;18;13;volkes vrouwen;Arnîve;overlap_max;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":0,""start"":""28796"",""end"":""28796""}]";"[{""endOffset"":28,""startOffset"":0,""start"":""\/div[1043]"",""end"":""\/div[1043]""}]";287988824
28810;28816;18;13;volkes;null;overlap;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":14,""start"":""28796"",""end"":""28796""}]";"[{""endOffset"":20,""startOffset"":14,""start"":""\/div[1043]"",""end"":""\/div[1043]""}]";288128816
28850;28853;18;13;got;Gott;null;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":25,""start"":28825,""end"":28825}]";"[{""endOffset"":28,""startOffset"":25,""start"":""\/div[1044]"",""end"":""\/div[1044]""}]";288528853
29063;29066;18;13;hêr;Gâwân;null;0;0;1;R_ZAU;660;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":29063,""end"":29063}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1052]"",""end"":""\/div[1052]""}]";290659066
29180;29193;18;13;mîn hêr Gâwân;Gâwân;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":29170,""end"":29170}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[1057]"",""end"":""\/div[1057]""}]";291829193
29195;29200;18;13;vrowe;Arnîve;null;0;0;1;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":29194,""end"":29194}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[1058]"",""end"":""\/div[1058]""}]";291979200
29300;29303;18;13;hêr;null;overlap;0;1;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":""29296"",""end"":""29296""}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[1061]"",""end"":""\/div[1061]""}]";293029303
29300;29320;18;13;hêr Artûs der Bertûn;Artûs;overlap;0;1;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":4,""start"":29296,""end"":29296}]";"[{""endOffset"":24,""startOffset"":4,""start"":""\/div[1061]"",""end"":""\/div[1061]""}]";293029320
29300;29347;18;13;hêr Artûs der Bertûn,der klagenden Arnîven sun;Artûs;overlap_max;0;1;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":4,""start"":""29296"",""end"":""29322""}]";"[{""endOffset"":25,""startOffset"":4,""start"":""\/div[1061]"",""end"":""\/div[1062]""}]";293029347
29336;29343;18;13;Arnîven sun;Arnîve;overlap;0;1;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":29343,""startOffset"":29336,""start"":0,""end"":0}]";"[{""endOffset"":25,""startOffset"":14,""start"":""\/div[1062]"",""end"":""\/div[1062]""}]";293389343
29402;29407;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":5,""start"":29397,""end"":29397}]";"[{""endOffset"":10,""startOffset"":5,""start"":""\/div[1065]"",""end"":""\/div[1065]""}]";294049407
29429;29434;18;13;rotte;# unbestimmt (multi);null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":4,""start"":""29425"",""end"":""29425""}]";"[{""endOffset"":9,""startOffset"":4,""start"":""\/div[1066]"",""end"":""\/div[1066]""}]";294319434
29516;29522;18;13;Gâwâne;Gâwân;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":29516,""end"":29516}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[1069]"",""end"":""\/div[1069]""}]";295189522
29628;29633;18;13;Artûs Gâwâne;Artûs;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":29633,""startOffset"":29628,""start"":0,""end"":0}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[1073]"",""end"":""\/div[1073]""}]";296309633
29634;29640;18;13;Gâwâne;Gâwân;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":6,""start"":""29628"",""end"":""29628""}]";"[{""endOffset"":12,""startOffset"":6,""start"":""\/div[1073]"",""end"":""\/div[1073]""}]";296369640
29688;29693;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":29688,""end"":29688}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1075]"",""end"":""\/div[1075]""}]";296909693
29868;29873;18;13;Artûs;Artûs;null;0;0;0;R_ZAU;661;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":4,""start"":29864,""end"":29864}]";"[{""endOffset"":9,""startOffset"":4,""start"":""\/div[1082]"",""end"":""\/div[1082]""}]";298709873
30008;30014;18;13;Arnîve;Arnîve;null;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":30008,""end"":30008}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[1088]"",""end"":""\/div[1088]""}]";300110014
30050;30055;18;13;hêrre;Gâwân;null;0;0;1;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":30039,""end"":30039}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[1089]"",""end"":""\/div[1089]""}]";300530055
30101;30104;18;13;hêr;Gâwân;null;0;0;1;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":30101,""end"":30101}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1091]"",""end"":""\/div[1091]""}]";301040104
30170;30184;18;13;der herzoginne;null;overlap;0;0;1;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":9,""start"":30161,""end"":30161}]";"[{""endOffset"":23,""startOffset"":9,""start"":""\/div[1093]"",""end"":""\/div[1093]""}]";301730184
30170;30188;18;13;der herzoginne her;# unbestimmt (multi);overlap_max;0;0;1;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":9,""start"":""30161"",""end"":""30161""}]";"[{""endOffset"":27,""startOffset"":9,""start"":""\/div[1093]"",""end"":""\/div[1093]""}]";301730188
30246;30252;18;13;Arnîve;Arnîve;null;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":4,""start"":30242,""end"":30242}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[1096]"",""end"":""\/div[1096]""}]";302490252
30257;30262;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":15,""start"":30242,""end"":30242}]";"[{""endOffset"":20,""startOffset"":15,""start"":""\/div[1096]"",""end"":""\/div[1096]""}]";302600262
30361;30367;18;13;Arnîve;Arnîve;null;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":7,""start"":30354,""end"":30354}]";"[{""endOffset"":13,""startOffset"":7,""start"":""\/div[1100]"",""end"":""\/div[1100]""}]";303640367
30377;30385;18;13;Isâjesen;Isâjes;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":30377,""end"":30377}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[1101]"",""end"":""\/div[1101]""}]";303800385
30396;30409;18;13;des marschalc;Isâjes;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""30396"",""end"":""30396""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[1102]"",""end"":""\/div[1102]""}]";303990409
30411;30423;18;13;Utepandragûn;Utepandragûn;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":15,""start"":30396,""end"":30396}]";"[{""endOffset"":27,""startOffset"":15,""start"":""\/div[1102]"",""end"":""\/div[1102]""}]";304140423
30435;30451;18;13;ein ander Bertûn;Maurîn;overlap;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":10,""start"":30425,""end"":30425}]";"[{""endOffset"":26,""startOffset"":10,""start"":""\/div[1103]"",""end"":""\/div[1103]""}]";304380451
30435;30513;18;13;ein ander Bertûn,mit den schoenen schenkeln Maurîn,der marschalc der künegîn;Maurîn;overlap_max;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":10,""start"":""30425"",""end"":""30488""}]";"[{""endOffset"":25,""startOffset"":10,""start"":""\/div[1103]"",""end"":""\/div[1105]""}]";304380513
30502;30513;18;13;der künegîn;Ginovêr;overlap;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":14,""start"":30488,""end"":30488}]";"[{""endOffset"":25,""startOffset"":14,""start"":""\/div[1105]"",""end"":""\/div[1105]""}]";305050513
30515;30521;18;13;Arnîve;Arnîve;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":30515,""end"":30515}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[1106]"",""end"":""\/div[1106]""}]";305180521
30539;30551;18;13;Utepandragûn;Utepandragûn;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""30539"",""end"":""30539""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[1107]"",""end"":""\/div[1107]""}]";305420551
30556;30562;18;13;Isâjes;Isâjes;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":17,""start"":""30539"",""end"":""30539""}]";"[{""endOffset"":23,""startOffset"":17,""start"":""\/div[1107]"",""end"":""\/div[1107]""}]";305590562
30585;30591;18;13;Maurîn;Maurîn;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":0,""start"":30585,""end"":30585}]";"[{""endOffset"":6,""startOffset"":0,""start"":""\/div[1109]"",""end"":""\/div[1109]""}]";305880591
30605;30615;18;13;sîns vater;Isâjes;null;0;1;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":30605,""end"":30605}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1110]"",""end"":""\/div[1110]""}]";306080615
30676;30695;18;13;diu grôze mahinante;# unbestimmt (multi);null;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":5,""start"":""30671"",""end"":""30671""}]";"[{""endOffset"":24,""startOffset"":5,""start"":""\/div[1112]"",""end"":""\/div[1112]""}]";306790695
30697;30708;18;13;der vrouwen;null;overlap;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":30697,""end"":30697}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1113]"",""end"":""\/div[1113]""}]";307000708
30697;30717;18;13;der vrouwen sarjante;# unbestimmt (multi);overlap_max;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":""30697"",""end"":""30697""}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[1113]"",""end"":""\/div[1113]""}]";307000717
30734;30745;18;13;die vrouwen;# unbestimmt (multi);null;0;0;0;R_ZAU;662;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":30734,""end"":30734}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1115]"",""end"":""\/div[1115]""}]";307370745
30844;30854;18;13;dem künege;Artûs;null;0;0;0;R_ZAU;663;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":30844,""end"":30844}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1120]"",""end"":""\/div[1120]""}]";308470854
30909;30915;18;13;rîtern;# unbestimmt (multi);null;0;0;0;R_ZAU;663;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":4,""start"":""30905"",""end"":""30905""}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[1122]"",""end"":""\/div[1122]""}]";309120915
30981;30986;18;13;Gâwân;Gâwân;null;0;0;0;R_ZAU;663;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":30981,""end"":30981}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1125]"",""end"":""\/div[1125]""}]";309840986
30990;30993;18;13;Bên;Bêne;null;0;0;0;R_ZAU;663;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":9,""start"":30981,""end"":30981}]";"[{""endOffset"":12,""startOffset"":9,""start"":""\/div[1125]"",""end"":""\/div[1125]""}]";309930993
31007;31028;18;13;Plippalinôt;Plippalinôt;null;0;0;0;R_ZAU;663;null;"[""PER""]";"[{""endOffset"":31028,""startOffset"":31007,""start"":0,""end"":0}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[1126]"",""end"":""\/div[1126]""}]";310101028
31100;31107;18;13;daz her;# unbestimmt (multi);null;0;0;0;R_ZAU;663;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""31100"",""end"":""31100""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[1130]"",""end"":""\/div[1130]""}]";311031107
